Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Turkey,TUR,PIAAC: Mean Young Adult Literacy Proficiency. Male,LO.PIAAC.LIT.YOU.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237.7679,..,..,..,..,..
Turkey,TUR,PIAAC: Mean Young Adult Literacy Proficiency. Total,LO.PIAAC.LIT.YOU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,236.59139,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.YOU.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.0551575,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.YOU.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.150775,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.YOU.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.098881,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.YOU.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.140667,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.YOU.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6010476,..,..,..,..,..
Turkey,TUR,PIAAC: Young adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.YOU.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted gender parity index (GPIA)",UIS.YADULT.PROFILITERACY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.84474,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted native parity index (NPIA)",UIS.YADULT.PROFILITERACY.NPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted wealth parity index (WPIA)",UIS.YADULT.PROFILITERACY.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.59417,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, both sexes (%)",UIS.YADULT.PROFILITERACY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.34857,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, female (%)",UIS.YADULT.PROFILITERACY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.77636,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, high socio-economic status (%)",UIS.YADULT.PROFILITERACY.HSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.63625,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, immigrant background (%)",UIS.YADULT.PROFILITERACY.NON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, low socio-economic status (%)",UIS.YADULT.PROFILITERACY.LSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.694,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, male (%)",UIS.YADULT.PROFILITERACY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.74121,..,..,..,..,..
Turkey,TUR,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, non-immigrant background (%)",UIS.YADULT.PROFILITERACY.NAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.48005,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,0.95175,0.95526,0.95683,0.95643,..,0.97527,0.97967,0.98481,0.98817,0.9905,0.99202,0.9936,0.99511,0.99678,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, adjusted location parity index (LPIA)",UIS.LR.AG15T24.LPIA,..,..,..,..,0.97048,0.97468,0.9757,0.97631,..,0.97363,0.98184,0.98654,0.98949,0.99564,0.99651,0.99724,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,95.6035,96.11855,96.1815,96.36235,..,97.80747,98.22459,98.70935,99.01602,99.22743,99.35848,99.49439,99.62136,99.75087,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,93.29502,93.96016,94.11954,94.28914,..,96.57019,97.19733,97.9363,98.41265,98.74206,98.95092,99.16708,99.37155,99.58643,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, female, adjusted location parity index (LPIA)",UIS.LR.AG15T24.F.LPIA,..,..,..,..,0.95199,0.95855,0.96248,0.96621,..,0.95666,0.96926,0.9763,0.98111,0.99221,0.99378,0.99518,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,98.02444,98.36093,98.36596,98.58456,..,99.01896,99.21416,99.4467,99.5905,99.68914,99.74698,99.8061,99.85979,99.90791,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, male, adjusted location parity index (LPIA)",UIS.LR.AG15T24.M.LPIA,..,..,..,..,0.99045,0.99435,0.99419,0.99121,..,0.99159,0.99461,0.99618,0.99708,0.99824,0.9985,0.99873,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.RUR.GPIA,..,..,..,..,0.92858,0.93364,0.93761,0.94111,..,0.94883,0.96165,0.97044,0.97651,0.98525,0.98789,0.99047,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, rural, both sexes (%)",UIS.LR.AG15T24.RUR,..,..,..,..,93.82582,94.55157,94.65127,94.84509,..,95.80499,96.92828,97.7415,98.25568,98.85214,99.05605,99.25382,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, rural, female (%)",UIS.LR.AG15T24.RUR.F,..,..,..,..,90.47619,91.49386,91.86851,92.22328,..,93.33617,95.03415,96.23945,97.04553,98.07001,98.41085,98.7456,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, rural, male (%)",UIS.LR.AG15T24.RUR.M,..,..,..,..,97.43474,97.99714,97.98137,97.99427,..,98.36955,98.82421,99.17062,99.37974,99.53806,99.61723,99.69544,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.URB.GPIA,..,..,..,..,0.9661,0.9685,0.9685,0.96546,..,0.98348,0.9868,0.9902,0.99241,0.99124,0.99258,0.994,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, urban, both sexes (%)",UIS.LR.AG15T24.URB,..,..,..,..,96.68023,97.00827,97.00827,97.1467,..,98.40014,98.72076,99.07478,99.29955,99.28512,99.40323,99.52841,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, urban, female (%)",UIS.LR.AG15T24.URB.F,..,..,..,..,95.03876,95.4499,95.4499,95.44846,..,97.56475,98.04783,98.57584,98.91362,98.84044,99.02656,99.22352,..,..,..,..,..
Turkey,TUR,"Youth literacy rate, population 15-24 years, urban, male (%)",UIS.LR.AG15T24.URB.M,..,..,..,..,98.37377,98.5544,98.5544,98.86333,..,99.20394,99.35957,99.55112,99.6704,99.71344,99.76716,99.82255,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, adjusted location parity index (LPIA)",UIS.LR.AG15T99.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG15T99.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG15T99.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)",UIS.LR.AG65T99.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG65T99.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG65T99.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, rural, both sexes (%)",UIS.LR.AG65T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, rural, female (%)",UIS.LR.AG65T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, rural, male (%)",UIS.LR.AG65T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, urban, both sexes (%)",UIS.LR.AG65T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, urban, female (%)",UIS.LR.AG65T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Elderly literacy rate, population 65+ years, urban, male (%)",UIS.LR.AG65T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, adjusted location parity index (LPIA)",UIS.LR.AG25T64.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, female, adjusted location parity index (LPIA)",UIS.LR.AG25T64.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, male, adjusted location parity index (LPIA)",UIS.LR.AG25T64.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, rural, both sexes (%)",UIS.LR.AG25T64.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, rural, female (%)",UIS.LR.AG25T64.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, rural, male (%)",UIS.LR.AG25T64.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, urban, both sexes (%)",UIS.LR.AG25T64.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, urban, female (%)",UIS.LR.AG25T64.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, population 25-64 years, urban, male (%)",UIS.LR.AG25T64.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Participants in literacy programmes as a % of the illiterate population, both sexes",UIS.PLILLITP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Participants in literacy programmes as a % of the illiterate population, female",UIS.PLILLITP.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Participants in literacy programmes as a % of the illiterate population, male",UIS.PLILLITP.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 10th Percentile Score,LO.PIAAC.LIT.P10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 25th Percentile Score,LO.PIAAC.LIT.P25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 50th Percentile Score,LO.PIAAC.LIT.P50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 5th Percentile Score,LO.PIAAC.LIT.P05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 75th Percentile Score,LO.PIAAC.LIT.P75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 90th Percentile Score,LO.PIAAC.LIT.P90,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Distribution of Adult Literacy Scores: 95th Percentile Score,LO.PIAAC.LIT.P95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.FE.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.FE.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.FE.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.FE.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.FE.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.FE.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Female adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.FE.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.MA.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.MA.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.MA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.MA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.MA.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.MA.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Male adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.MA.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Adult Literacy Proficiency. Female,LO.PIAAC.LIT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Adult Literacy Proficiency. Male,LO.PIAAC.LIT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Adult Literacy Proficiency. Total,LO.PIAAC.LIT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Young Adult Literacy Proficiency. Female,LO.PIAAC.LIT.YOU.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Young Adult Literacy Proficiency. Male,LO.PIAAC.LIT.YOU.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Mean Young Adult Literacy Proficiency. Total,LO.PIAAC.LIT.YOU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.YOU.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.YOU.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.YOU.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.YOU.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.YOU.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,PIAAC: Young adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.YOU.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted gender parity index (GPIA)",UIS.YADULT.PROFILITERACY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted native parity index (NPIA)",UIS.YADULT.PROFILITERACY.NPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted wealth parity index (WPIA)",UIS.YADULT.PROFILITERACY.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, both sexes (%)",UIS.YADULT.PROFILITERACY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, female (%)",UIS.YADULT.PROFILITERACY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, high socio-economic status (%)",UIS.YADULT.PROFILITERACY.HSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, immigrant background (%)",UIS.YADULT.PROFILITERACY.NON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, low socio-economic status (%)",UIS.YADULT.PROFILITERACY.LSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, male (%)",UIS.YADULT.PROFILITERACY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
